업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜아이렌트카 유성지점,영업소,"대전광역시 유성구 도안북로 54-64, 101호(용계동, 스타팰리스)","대전광역시 유성구 용계동 670-9, 스타팰리스 101호",36.32965495,127.3353291,대전광역시 서구 우명동 326-1,대전광역시 서구 우명동 326-1,15,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-822-2215,2021-07-05,6300000,대전광역시
㈜안전렌터카 유성지점,영업소,"대전광역시 유성구 대학로 34, 222호(봉명동, 노블레스타워)",대전광역시 유성구 봉명동 536-10,36.35663467,127.3430737,"충청북도 청주시 서원구 산남로70번길 26, 3층~5층","충북 청주시 서원구 산남동 583, 3층~5층",10,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-822-9985,2021-07-05,6300000,대전광역시
㈜제트카,영업소,"대전광역시 유성구 학하중앙로 147, 2층 201호(학하동)","대전광역시 유성구 학하동 718-13, 201호",36.34057985,127.3085306,대전광역시 유성구 학하중앙로 147,대전광역시 유성구 학하동 718-13,11,33,33,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,1522-3501,2021-07-05,6300000,대전광역시
㈜제트카,영업소,"대전광역시 유성구 학하중앙로 147, 2층 201호(학하동)","대전광역시 유성구 학하동 718-13, 201호",36.34057985,127.3085306,대전광역시 유성구 원계산로 194-1,"대전광역시 계산동 187-3, 177-2",50,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,1522-3501,2021-07-05,6300000,대전광역시
케이카㈜,영업소,"대전광역시 유성구 온천로 45, 213호(봉명동)","대전광역시 유성구 봉명동 536-8, 213호",36.35581665,127.3430192,"대전광역시 유성구 온천로 45, 지하6층","대전광역시 유성구 봉명동 536-8, 지하 6층",20,1,1,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-636-3654,2021-07-05,6300000,대전광역시
㈜알앤에이,영업소,"대전광역시 동구 대전로 887, 1층(삼성동)","대전광역시 동구 삼성동 294-1, 1층",36.33811748,127.4290278,대전광역시 동구 대전로 887,대전광역시 동구 삼성동 294-1,8,3,3,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-637-8899,2021-07-05,6300000,대전광역시
㈜에이치케이렌터카,영업소,"대전광역시 동구 대전로 265, 2층(대성동)",대전광역시 동구 대성동 276-14,36.29197225,127.4623248,대전광역시 동구 대전로 265,대전광역시 동구 대성동 276-14,10,2,2,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-272-0258,2021-07-05,6300000,대전광역시
㈜우등렌트카,영업소,대전광역시 동구 가양로 30-1(가양동),대전광역시 동구 가양동 576-1,36.33962536,127.4403392,대전광역시 서구 둔산남로 50,대전광역시 서구 탄방동 587,10,10,10,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-638-1235,2021-07-05,6300000,대전광역시
이토이렌트카㈜,영업소,대전광역시 동구 용운로 16(대동),대전광역시 동구 대동 132-2,36.32853788,127.4447346,대전광역시 대덕구 석봉동 179-29,대전광역시 대덕구 석봉동 179-29,8,3,3,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-284-9967,2021-07-05,6300000,대전광역시
㈜하이렌터카 동구지점,영업소,"대전광역시 동구 동서대로1683번길 121, 205호(용전동, 푸른아파트 상가동)",대전광역시 동구 용전동 57-24,36.35419792,127.4368912,"충청북도 청주시 서원구 산남로70번길 26, 3~5층",충북 청주시 서원구 산남동 583 3~5층,17,3,3,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-633-7070,2021-07-05,6300000,대전광역시
(자)기풍렌트카,영업소,대전광역시 중구 충무로 37-16(대흥동),대전광역시 중구 대흥동 326-451,36.31810474,127.4219738,대전광역시 중구 충무로 37-16,대전광역시 중구 대흥동 326-451,9,1,1,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-255-4455,2021-07-05,6300000,대전광역시
㈜하이렌터카 중구지점,영업소,"대전광역시 중구 중앙로 28, 104호(문화동, 센트럴스타클래스)",대전광역시 중구 문화동 1-9,36.32239565,127.4153758,"충청북도 청주시 서원구 산남로70번길 26, 3~5층",충북 청주시 서원구 산남동 583 3~5층,11,7,7,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-226-3998,2021-07-05,6300000,대전광역시
㈜가가렌트카,영업소,대전광역시 서구 신갈마로 130(갈마동),대전광역시 서구 갈마동 379-10,36.34527877,127.3688207,대전광역시 유성구 봉산동 677-2,대전광역시 유성구 봉산동 677-2,24,11,9,2,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-524-7988,2021-07-05,6300000,대전광역시
㈜넘버원렌트카,영업소,"대전광역시 서구 대덕대로 319, 125호(월평동, 우림필유)","대전광역시 서구 월평동 244, 우림필유 125호",36.36141159,127.3789332,충청북도 청주시 흥덕구 짐대로72번길 40,충북 청주시 흥덕구 복대동 2859,30,2,2,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-632-4952,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,대전광역시 서구 둔산남로 50,대전광역시 서구 탄방동 587,34,516,504,12,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,대전광역시 유성구 봉명동 1034,대전광역시 유성구 봉명동 1034,50,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,대전광역시 유성구 봉명동 1048,대전광역시 유성구 봉명동 1048,50,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,"대전광역시 서구 유등로 487, 주차타워 1~12층",대전광역시 서구 용문동 282-7,171,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,대전광역시 중구 중앙로138번길 30,대전광역시 중구 대흥동 215,100,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,대전광역시 중구 웅앙로138번길 30,대전광역시 중구 대흥동 215,23,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
롯데렌탈㈜,영업소,"대전광역시 서구 유등로 487, 1층(용문동)",대전광역시 서구 용문동 282-7,36.33264646,127.3937558,대전광역시 유성구 원신흥동 556-4,대전광역시 유성구 원신흥동 556-4,39,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-252-8000,2021-07-05,6300000,대전광역시
센트럴렌트카㈜,영업소,"대전광역시 서구 배재로 90, 101호(도마동)","대전광역시 서구 도마동 114-3, 101호",36.31651462,127.3714932,대전광역시 서구 도마동 545-17,대전광역시 서구 도마동 545-17,6,6,6,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-482-8887,2021-07-05,6300000,대전광역시
스마트렌트카㈜,영업소,"대전광역시 서구 도안북로93번길 31(도안동, 더블루힐)","대전광역시 서구 도안동 848, 더블루힐 405호",36.33151072,127.3386313,대전광역시 서구 도안동 861,대전광역시 서구 도안동 861,10,1,1,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,1599-5519,2021-07-05,6300000,대전광역시
㈜이렌트카,영업소,"대전광역시 서구 신갈마로 51, 104동B111호(내동, 더리치빌아파트)","대전광역시 서구 내동 220-11, 더리치빌아파트 104동B111호",36.3386472,127.3662102,대전광역시 유성구 지족로148번길 47,대전광역시 유성구 지족동 1049-3,17,14,14,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-535-3991,2021-07-05,6300000,대전광역시
㈜이렌트카,영업소,"대전광역시 서구 신갈마로 51, 104동B111호(내동, 더리치빌아파트)","대전광역시 서구 내동 220-11, 더리치빌아파트 104동B111호",36.3386472,127.3662102,대전광역시 서구 문정로10번길 40,대전광역시 서구 탄방동 629,25,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-535-3991,2021-07-05,6300000,대전광역시
에스케이렌터카㈜,영업소,"대전광역시 서구 둔산중로 19, 샤크존 5층2호(탄방동)","대전광역시 서구 탄방동 590, 샤크존 5층2호",36.34821748,127.3861732,대전광역시 유성구 봉명동 1048,대전광역시 유성구 봉명동 1048,74,129,129,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,042-489-7782,2021-07-05,6300000,대전광역시
(주)오케이렌트카,영업소,경상북도 울릉군 북면 천부1길 5,경상북도 울릉군 북면 천부리 514-3,37.5408610448,130.8735594959,경상북도 울릉군 북면 나리길 186-97 + 경상북도 울릉군 북면 나리길 222,경상북도 울릉군 북면 천부리 566-3 + 경상북도 울릉군 북면 천부리 591,592,32,27,5,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-0029,2022-10-21,5260000,경상북도 울릉군
㈜한진렌트카,영업소,경상북도 울릉군 서면 남양4길 24,경상북도 울릉군 서면 남양리 651,37.4673641905,130.8377230977,경상북도 울릉군 서면 남양5길 14-11,경상북도 울릉군 서면 남서리 36-2 + 경상북도 울릉군 북면 천부리 195 + 경상북도 울릉군 울릉읍 사동리 186 + 경상북도 울릉군 북면 천부리 194 + 경상북도 울릉군 울릉읍 사동리 253-4,1894,54,40,14,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-5337,2022-10-21,5260000,경상북도 울릉군
㈜현대렌트카,영업소,경상북도 울릉군 울릉읍 도동길 46,경상북도 울릉군 울릉읍 도동리 41-11,37.4827242283,130.9085159430,,경상북도 울릉군 울릉읍 사동리 42,500,18,17,1,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-7880,2022-10-21,5260000,경상북도 울릉군
㈜명가렌트카,영업소,경상북도 울릉군 울릉읍 울릉순환로 221-3,경상북도 울릉군 울릉읍 도동리 289-9,37.4921178908,130.9086855385,,경상북도 울릉군 서면 남양리 593-5 + 경상북도 울릉군 울릉읍 사동리 66-2,512,33,30,3,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-2266,2022-10-21,5260000,경상북도 울릉군
㈜경일알씨,영업소,경상북도 울릉군 울릉읍 울릉순환로 164-14,경상북도 울릉군 울릉읍 저동리 56-9,37.4959126771,130.9094171587,경상북도 울릉군 울릉읍 저동1길 115,경상북도 울릉군 울릉읍 저동리 410-1,,8,4,4,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-1747,2022-10-21,5260000,경상북도 울릉군
기풍렌트카,영업소,충청남도 논산시 은진면 대학로 116,충청남도 논산시 은진면 와야리 276-2,36.180223,127.110555,충청남도 논산시 지산2길 20,충청남도 논산시 지산동 498-8,8,8,6,2,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
기풍렌트카,영업소,세종특별자치시 조치원읍 충현로 230-2,세종특별자치시 조치원읍 서창리 76-1,36.609410,127.293909,세종특별자치시 조치원읍 충현로 230-2,세종특별자치시 조치원읍 서창리 76-1,4,4,4,0,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
기풍렌트카,영업소,충청남도 서산시 대산읍 충의로 1899,충청남도 서산시 대산읍 대산리 148-28,36.934837,126.436365,충청남도 서산시 대산읍 충의로 1903-1,충청남도 서산시 대산읍 대산리 148-16,2,2,2,0,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
기풍렌트카,영업소,충청남도 서산시 율지6로42,충청남도 서산시 동문동 225-1,36.779081,126.462998,충청남도 서산시 충의로 47,충청남도 서산시 예천동 555-1,2,2,1,1,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
기풍렌트카,영업소,전라남도 나주시 나주로39(송월동),전라남도 나주시 송월동 1134-10,35.022660,126.715188,전라남도 나주시 나주로 39,"전라남도 나주시 송월동 1134-1, 10",3,3,3,0,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
기풍렌트카,영업소,충청남도 청양군 청양읍 칠갑산로 287 2층,충청남도 청양군 청양읍 교월리 81-1,36.4510445447,126.8083742767,충청남도 청양군 청양읍 충절로 1355-13,충청남도 청양군 청양읍 학당리 183-12,3,3,3,0,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
기풍렌트카,영업소,충청남도 천안시 동남구 목천읍 세종로 4928,충청남도 천안시 동남구 목천읍 삼성리 40-7,36.748983,127.171356,충청남도 천안시 동남구 목천읍 세종로 4928,충청남도 천안시 동남구 목천읍 삼성리 40-7,6,6,6,0,0,0,,,,,,,,09:00,18:00,,,,,,,소옥자,041-853-1527,2022-11-22,4500000,충청남도 공주시
하나렌트카㈜,주사업장,경기도 부천시 오정구 신흥로393번길 10,경기도 부천시 오정구 내동 16-3,37.51884007,126.7747468,경기도 부천시 오정구 신흥로 393,,1842,164,156,6,2,0,50000,70000,80000,110000,110000,,,08:30,20:00,08:30,20:00,08:30,20:00,설 연휴+추석 연휴,http://www.1rent.co.kr/,김용진,032-675-1471,2024-01-09,3860000,경기도 부천시
㈜모모렌트카,주사업장,경상남도 양산시 덕계2길 5-21,경상남도 양산시 덕계동 758-10,35.36911517,129.1473651,경상남도 양산시 덕계로 21-1(덕계동),경상남도 양산시 덕계동 759-37,,51,48,3,0,0,,,,,,,,09:00,18:00,00:00,00:00,00:00,00:00,,,이유애,055-365-5599,2023-12-18,5380000,경상남도 양산시
㈜천지렌트카,주사업장,"대전광역시 유성구 동서대로656번길 31-24, 1층 101-2호(용계동)","대전광역시 유성구 용계동 666-5, 1층 101-2호",36.33046955,127.3371455,충남 금산군 명암리 100,충남 금산군 명암리 100,60,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,오명환,042-222-1490,2021-07-05,6300000,대전광역시
독도렌트카㈜,주사업장,경상북도 울릉군 서면 남양4길 25,경상북도 울릉군 서면 남양리 647-1,37.46748254,130.8376504,,경상북도 울릉군 울릉읍 사동리 422-3 + 경상북도 울릉군 울릉읍 사동리 339-1,1300,103,90,13,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-7808,2022-10-21,5260000,경상북도 울릉군
㈜울릉도공항렌트카,주사업장,경상북도 울릉군 울릉읍 도동8길 23,경상북도 울릉군 울릉읍 도동리 554,37.48582498,130.8984717,경상북도 울릉군  북면 울릉순환로 2411,경상북도 울릉군 북면 현포리 766-1,,58,46,12,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-4747,2022-10-21,5260000,경상북도 울릉군
(주)콜렌트카,영업소,경상북도 울릉군 울릉읍 도동1길 28,경상북도 울릉군 울릉읍 도동리 131-2,37.4830506542,130.9072082153,경상북도 울릉군 울릉읍 도동9길 147,경상북도 울릉군 울릉읍 도동리 521,600,35,25,10,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-2666,2022-10-21,5260000,경상북도 울릉군
㈜천지렌트카,주사업장,"대전광역시 유성구 동서대로656번길 31-24, 1층 101-2호(용계동)","대전광역시 유성구 용계동 666-5, 1층 101-2호",36.33046955,127.3371455,대전광역시 서구 둔산남로 50,대전광역시 서구 탄방동 587,5,151,148,3,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,오명환,042-222-1490,2021-07-05,6300000,대전광역시
㈜천지렌트카,주사업장,"대전광역시 유성구 동서대로656번길 31-24, 1층 101-2호(용계동)","대전광역시 유성구 용계동 666-5, 1층 101-2호",36.33046955,127.3371455,충청북도 옥천군 옥천읍 대천1길 14-6,충북 옥천군 옥천읍 대천리 491-1,11,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,오명환,042-222-1490,2021-07-05,6300000,대전광역시
㈜천지렌트카,주사업장,"대전광역시 유성구 동서대로656번길 31-24, 1층 101-2호(용계동)","대전광역시 유성구 용계동 666-5, 1층 101-2호",36.33046955,127.3371455,충남 금산군 명암리 39-1,충남 금산군 명암리 39-1,165,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,오명환,042-222-1490,2021-07-05,6300000,대전광역시
㈜우일렌트카,영업소,전라남도 장성군 장성읍 역전로 109,전라남도 장성군 장성읍 영천리 1273-4,35.30210569,126.7805667,,전라남도 장성군 황룡면 월평리 344-1,925,76,54,0,0,0,,,,,,,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,오인숙,062-383-7000,2024-02-06,4980000,전라남도 장성군
